transaction_id,date,category,amount,user_email
378,2024-12-11 17:07:43.754610,Electronics,262.26,user377@pmifi.ru
379,2024-12-10 17:07:43.754610,Books,186.02,user378@pmifi.ru
380,2024-12-09 17:07:43.754610,Clothing,300.55,user379@pmifi.ru
381,2024-12-08 17:07:43.754610,Electronics,90.13,user380@pmifi.ru
382,2024-12-07 17:07:43.754610,Home,201.63,user381@pmifi.ru
383,2024-12-06 17:07:43.754610,Home,485.01,user382@pmifi.ru
384,2024-12-05 17:07:43.754610,Books,136.49,user383@pmifi.ru
385,2024-12-04 17:07:43.754610,Home,331.8,user384@pmifi.ru
386,2024-12-03 17:07:43.754610,Books,169.34,user385@pmifi.ru
387,2024-12-02 17:07:43.754610,Clothing,389.0,user386@pmifi.ru
388,2024-12-01 17:07:43.754610,Electronics,74.13,user387@pmifi.ru
389,2024-11-30 17:07:43.754610,Books,485.21,user388@pmifi.ru
390,2024-11-29 17:07:43.754610,Books,232.36,user389@pmifi.ru
391,2024-11-28 17:07:43.754610,Books,125.66,user390@pmifi.ru
392,2024-11-27 17:07:43.754610,Clothing,46.01,user391@pmifi.ru
393,2024-11-26 17:07:43.754610,Clothing,93.18,user392@pmifi.ru
394,2024-11-25 17:07:43.754610,Books,264.69,user393@pmifi.ru
395,2024-11-24 17:07:43.754610,Clothing,175.13,user394@pmifi.ru
396,2024-11-23 17:07:43.754610,Books,416.15,user395@pmifi.ru
397,2024-11-22 17:07:43.754610,Books,221.13,user396@pmifi.ru
398,2024-11-21 17:07:43.754610,Clothing,131.87,user397@pmifi.ru
399,2024-11-20 17:07:43.754610,Books,312.4,user398@pmifi.ru
400,2024-11-19 17:07:43.754610,Books,356.32,user399@pmifi.ru
401,2024-11-18 17:07:43.754610,Electronics,91.85,user400@pmifi.ru
402,2024-11-17 17:07:43.754610,Books,92.13,user401@pmifi.ru
403,2024-11-16 17:07:43.754610,Home,27.97,user402@pmifi.ru
404,2024-11-15 17:07:43.754610,Books,370.84,user403@pmifi.ru
405,2024-11-14 17:07:43.754610,Clothing,335.26,user404@pmifi.ru
406,2024-11-13 17:07:43.754610,Books,242.57,user405@pmifi.ru
407,2024-11-12 17:07:43.754610,Clothing,423.64,user406@pmifi.ru
408,2024-11-11 17:07:43.754610,Electronics,404.78,user407@pmifi.ru
409,2024-11-10 17:07:43.754610,Books,296.82,user408@pmifi.ru
410,2024-11-09 17:07:43.754610,Electronics,435.45,user409@pmifi.ru
411,2024-11-08 17:07:43.754610,Clothing,110.86,user410@pmifi.ru
412,2024-11-07 17:07:43.754610,Books,64.84,user411@pmifi.ru
413,2024-11-06 17:07:43.754610,Books,142.18,user412@pmifi.ru
414,2024-11-05 17:07:43.754610,Home,37.97,user413@pmifi.ru
415,2024-11-04 17:07:43.754610,Home,270.27,user414@pmifi.ru
416,2024-11-03 17:07:43.754610,Clothing,468.94,user415@pmifi.ru
417,2024-11-02 17:07:43.754610,Clothing,29.28,user416@pmifi.ru
418,2024-11-01 17:07:43.754610,Clothing,69.83,user417@pmifi.ru
419,2024-10-31 17:07:43.754610,Home,231.58,user418@pmifi.ru
420,2024-10-30 17:07:43.754610,Books,467.6,user419@pmifi.ru
421,2024-10-29 17:07:43.754610,Books,164.92,user420@pmifi.ru
422,2024-10-28 17:07:43.754610,Books,258.55,user421@pmifi.ru
423,2024-10-27 17:07:43.754610,Electronics,30.37,user422@pmifi.ru
424,2024-10-26 17:07:43.754610,Clothing,82.69,user423@pmifi.ru
425,2024-10-25 17:07:43.754610,Electronics,493.45,user424@pmifi.ru
426,2024-10-24 17:07:43.754610,Home,482.91,user425@pmifi.ru
427,2024-10-23 17:07:43.754610,Clothing,12.42,user426@pmifi.ru
428,2024-10-22 17:07:43.754610,Books,476.39,user427@pmifi.ru
429,2024-10-21 17:07:43.754610,Clothing,323.17,user428@pmifi.ru
430,2024-10-20 17:07:43.754610,Electronics,435.28,user429@pmifi.ru
431,2024-10-19 17:07:43.754610,Electronics,232.82,user430@pmifi.ru
432,2024-10-18 17:07:43.754610,Books,262.64,user431@pmifi.ru
433,2024-10-17 17:07:43.754610,Home,249.53,user432@pmifi.ru
434,2024-10-16 17:07:43.754610,Electronics,336.76,user433@pmifi.ru
435,2024-10-15 17:07:43.754610,Electronics,78.43,user434@pmifi.ru
436,2024-10-14 17:07:43.754610,Home,24.69,user435@pmifi.ru
437,2024-10-13 17:07:43.754610,Electronics,160.89,user436@pmifi.ru
438,2024-10-12 17:07:43.754610,Books,355.29,user437@pmifi.ru
439,2024-10-11 17:07:43.754610,Home,108.91,user438@pmifi.ru
440,2024-10-10 17:07:43.754610,Electronics,339.98,user439@pmifi.ru
441,2024-10-09 17:07:43.754610,Electronics,485.26,user440@pmifi.ru
442,2024-10-08 17:07:43.754610,Books,56.01,user441@pmifi.ru
443,2024-10-07 17:07:43.754610,Clothing,339.58,user442@pmifi.ru
444,2024-10-06 17:07:43.754610,Clothing,227.44,user443@pmifi.ru
445,2024-10-05 17:07:43.754610,Books,435.39,user444@pmifi.ru
446,2024-10-04 17:07:43.754610,Books,96.8,user445@pmifi.ru
447,2024-10-03 17:07:43.754610,Books,349.39,user446@pmifi.ru
448,2024-10-02 17:07:43.754610,Books,420.68,user447@pmifi.ru
449,2024-10-01 17:07:43.754610,Clothing,472.86,user448@pmifi.ru
450,2024-09-30 17:07:43.754610,Electronics,344.79,user449@pmifi.ru
451,2024-09-29 17:07:43.754610,Books,253.62,user450@pmifi.ru
452,2024-09-28 17:07:43.754610,Home,312.75,user451@pmifi.ru
453,2024-09-27 17:07:43.754610,Clothing,435.76,user452@pmifi.ru
454,2024-09-26 17:07:43.754610,Books,289.6,user453@pmifi.ru
455,2024-09-25 17:07:43.754610,Electronics,24.89,user454@pmifi.ru
456,2024-09-24 17:07:43.754610,Clothing,466.16,user455@pmifi.ru
457,2024-09-23 17:07:43.754610,Electronics,347.87,user456@pmifi.ru
458,2024-09-22 17:07:43.754610,Clothing,341.49,user457@pmifi.ru
459,2024-09-21 17:07:43.754610,Electronics,115.68,user458@pmifi.ru
460,2024-09-20 17:07:43.754610,Electronics,332.85,user459@pmifi.ru
461,2024-09-19 17:07:43.754610,Electronics,202.99,user460@pmifi.ru
462,2024-09-18 17:07:43.754610,Home,329.1,user461@pmifi.ru
463,2024-09-17 17:07:43.754610,Home,62.23,user462@pmifi.ru
464,2024-09-16 17:07:43.754610,Home,332.34,user463@pmifi.ru
465,2024-09-15 17:07:43.754610,Books,499.71,user464@pmifi.ru
466,2024-09-14 17:07:43.754610,Clothing,33.62,user465@pmifi.ru
467,2024-09-13 17:07:43.754610,Clothing,488.82,user466@pmifi.ru
468,2024-09-12 17:07:43.754610,Books,209.38,user467@pmifi.ru
469,2024-09-11 17:07:43.754610,Electronics,436.67,user468@pmifi.ru
470,2024-09-10 17:07:43.754610,Books,393.37,user469@pmifi.ru
471,2024-09-09 17:07:43.754610,Electronics,287.84,user470@pmifi.ru
472,2024-09-08 17:07:43.754610,Books,371.84,user471@pmifi.ru
473,2024-09-07 17:07:43.754610,Electronics,440.47,user472@pmifi.ru
474,2024-09-06 17:07:43.754610,Books,208.03,user473@pmifi.ru
475,2024-09-05 17:07:43.754610,Home,170.25,user474@pmifi.ru
476,2024-09-04 17:07:43.754610,Books,337.12,user475@pmifi.ru
477,2024-09-03 17:07:43.754610,Electronics,405.84,user476@pmifi.ru
478,2024-09-02 17:07:43.754610,Home,383.52,user477@pmifi.ru
479,2024-09-01 17:07:43.754610,Books,400.93,user478@pmifi.ru
480,2024-08-31 17:07:43.754610,Home,223.44,user479@pmifi.ru
481,2024-08-30 17:07:43.754610,Home,410.74,user480@pmifi.ru
482,2024-08-29 17:07:43.754610,Home,68.9,user481@pmifi.ru
483,2024-08-28 17:07:43.754610,Clothing,276.8,user482@pmifi.ru
484,2024-08-27 17:07:43.754610,Home,12.82,user483@pmifi.ru
485,2024-08-26 17:07:43.754610,Home,169.05,user484@pmifi.ru
486,2024-08-25 17:07:43.754610,Books,189.57,user485@pmifi.ru
487,2024-08-24 17:07:43.754610,Electronics,204.12,user486@pmifi.ru
488,2024-08-23 17:07:43.754610,Clothing,350.78,user487@pmifi.ru
489,2024-08-22 17:07:43.754610,Books,200.39,user488@pmifi.ru
490,2024-08-21 17:07:43.754610,Books,229.86,user489@pmifi.ru
491,2024-08-20 17:07:43.754610,Clothing,126.4,user490@pmifi.ru
492,2024-08-19 17:07:43.754610,Home,192.89,user491@pmifi.ru
493,2024-08-18 17:07:43.754610,Clothing,121.36,user492@pmifi.ru
494,2024-08-17 17:07:43.754610,Electronics,45.87,user493@pmifi.ru
495,2024-08-16 17:07:43.754610,Clothing,305.69,user494@pmifi.ru
496,2024-08-15 17:07:43.754610,Clothing,337.42,user495@pmifi.ru
497,2024-08-14 17:07:43.754610,Home,313.55,user496@pmifi.ru
498,2024-08-13 17:07:43.754610,Electronics,237.11,user497@pmifi.ru
499,2024-08-12 17:07:43.754610,Books,196.1,user498@pmifi.ru
500,2024-08-11 17:07:43.754610,Books,433.03,user499@pmifi.ru
501,2024-08-10 17:07:43.754610,Home,264.35,user500@pmifi.ru
502,2024-08-09 17:07:43.754610,Home,244.8,user501@pmifi.ru
503,2024-08-08 17:07:43.754610,Clothing,22.56,user502@pmifi.ru
504,2024-08-07 17:07:43.754610,Books,177.21,user503@pmifi.ru
505,2024-08-06 17:07:43.754610,Home,196.3,user504@pmifi.ru
506,2024-08-05 17:07:43.754610,Electronics,205.42,user505@pmifi.ru
507,2024-08-04 17:07:43.754610,Books,294.28,user506@pmifi.ru
508,2024-08-03 17:07:43.754610,Books,271.47,user507@pmifi.ru
509,2024-08-02 17:07:43.754610,Books,307.87,user508@pmifi.ru
510,2024-08-01 17:07:43.754610,Home,384.79,user509@pmifi.ru
511,2024-07-31 17:07:43.754610,Home,408.36,user510@pmifi.ru
512,2024-07-30 17:07:43.754610,Clothing,361.88,user511@pmifi.ru
513,2024-07-29 17:07:43.754610,Books,478.21,user512@pmifi.ru
514,2024-07-28 17:07:43.754610,Books,18.93,user513@pmifi.ru
515,2024-07-27 17:07:43.754610,Electronics,105.93,user514@pmifi.ru
516,2024-07-26 17:07:43.754610,Electronics,13.71,user515@pmifi.ru
517,2024-07-25 17:07:43.754610,Clothing,327.26,user516@pmifi.ru
518,2024-07-24 17:07:43.754610,Books,450.03,user517@pmifi.ru
519,2024-07-23 17:07:43.754610,Books,129.31,user518@pmifi.ru
520,2024-07-22 17:07:43.754610,Electronics,464.25,user519@pmifi.ru
521,2024-07-21 17:07:43.754610,Home,39.53,user520@pmifi.ru
522,2024-07-20 17:07:43.754610,Clothing,467.87,user521@pmifi.ru
523,2024-07-19 17:07:43.754610,Books,182.3,user522@pmifi.ru
524,2024-07-18 17:07:43.754610,Books,59.7,user523@pmifi.ru
525,2024-07-17 17:07:43.754610,Books,248.08,user524@pmifi.ru
526,2024-07-16 17:07:43.754610,Clothing,135.82,user525@pmifi.ru
527,2024-07-15 17:07:43.754610,Clothing,149.59,user526@pmifi.ru
528,2024-07-14 17:07:43.754610,Clothing,160.57,user527@pmifi.ru
529,2024-07-13 17:07:43.754610,Electronics,403.48,user528@pmifi.ru
530,2024-07-12 17:07:43.754610,Books,274.19,user529@pmifi.ru
531,2024-07-11 17:07:43.754610,Books,162.54,user530@pmifi.ru
532,2024-07-10 17:07:43.754610,Books,309.06,user531@pmifi.ru
533,2024-07-09 17:07:43.754610,Books,360.91,user532@pmifi.ru
534,2024-07-08 17:07:43.754610,Home,143.59,user533@pmifi.ru
535,2024-07-07 17:07:43.754610,Books,212.64,user534@pmifi.ru
536,2024-07-06 17:07:43.754610,Books,69.72,user535@pmifi.ru
537,2024-07-05 17:07:43.754610,Books,98.76,user536@pmifi.ru
538,2024-07-04 17:07:43.754610,Electronics,343.75,user537@pmifi.ru
539,2024-07-03 17:07:43.754610,Clothing,98.9,user538@pmifi.ru
540,2024-07-02 17:07:43.754610,Electronics,267.33,user539@pmifi.ru
541,2024-07-01 17:07:43.754610,Books,357.43,user540@pmifi.ru
542,2024-06-30 17:07:43.754610,Home,62.37,user541@pmifi.ru
543,2024-06-29 17:07:43.754610,Electronics,287.98,user542@pmifi.ru
544,2024-06-28 17:07:43.754610,Home,135.72,user543@pmifi.ru
545,2024-06-27 17:07:43.754610,Home,481.83,user544@pmifi.ru
546,2024-06-26 17:07:43.754610,Clothing,246.94,user545@pmifi.ru
547,2024-06-25 17:07:43.754610,Electronics,404.94,user546@pmifi.ru
548,2024-06-24 17:07:43.754610,Home,279.61,user547@pmifi.ru
549,2024-06-23 17:07:43.754610,Home,31.27,user548@pmifi.ru
550,2024-06-22 17:07:43.754610,Books,320.24,user549@pmifi.ru
551,2024-06-21 17:07:43.754610,Home,476.19,user550@pmifi.ru
552,2024-06-20 17:07:43.754610,Books,304.79,user551@pmifi.ru
553,2024-06-19 17:07:43.754610,Home,411.4,user552@pmifi.ru
554,2024-06-18 17:07:43.754610,Home,443.26,user553@pmifi.ru
555,2024-06-17 17:07:43.754610,Books,121.76,user554@pmifi.ru
556,2024-06-16 17:07:43.754610,Clothing,113.9,user555@pmifi.ru
557,2024-06-15 17:07:43.754610,Electronics,309.38,user556@pmifi.ru
558,2024-06-14 17:07:43.754610,Electronics,211.4,user557@pmifi.ru
559,2024-06-13 17:07:43.754610,Books,421.53,user558@pmifi.ru
560,2024-06-12 17:07:43.754610,Home,451.01,user559@pmifi.ru
561,2024-06-11 17:07:43.754610,Home,183.18,user560@pmifi.ru
562,2024-06-10 17:07:43.754610,Electronics,126.07,user561@pmifi.ru
563,2024-06-09 17:07:43.754610,Electronics,392.46,user562@pmifi.ru
564,2024-06-08 17:07:43.754610,Electronics,144.65,user563@pmifi.ru
565,2024-06-07 17:07:43.754610,Clothing,413.08,user564@pmifi.ru
566,2024-06-06 17:07:43.754610,Home,217.63,user565@pmifi.ru
567,2024-06-05 17:07:43.754610,Clothing,337.1,user566@pmifi.ru
568,2024-06-04 17:07:43.754610,Clothing,56.81,user567@pmifi.ru
569,2024-06-03 17:07:43.754610,Books,315.69,user568@pmifi.ru
570,2024-06-02 17:07:43.754610,Clothing,231.37,user569@pmifi.ru
571,2024-06-01 17:07:43.754610,Home,297.44,user570@pmifi.ru
572,2024-05-31 17:07:43.754610,Books,92.33,user571@pmifi.ru
573,2024-05-30 17:07:43.754610,Clothing,371.07,user572@pmifi.ru
574,2024-05-29 17:07:43.754610,Home,432.77,user573@pmifi.ru
575,2024-05-28 17:07:43.754610,Books,116.2,user574@pmifi.ru
576,2024-05-27 17:07:43.754610,Books,56.9,user575@pmifi.ru
577,2024-05-26 17:07:43.754610,Electronics,21.58,user576@pmifi.ru
578,2024-05-25 17:07:43.754610,Books,324.57,user577@pmifi.ru
579,2024-05-24 17:07:43.754610,Clothing,307.48,user578@pmifi.ru
580,2024-05-23 17:07:43.754610,Clothing,277.88,user579@pmifi.ru
581,2024-05-22 17:07:43.754610,Clothing,123.65,user580@pmifi.ru
582,2024-05-21 17:07:43.754610,Books,201.54,user581@pmifi.ru
583,2024-05-20 17:07:43.754610,Clothing,301.29,user582@pmifi.ru
584,2024-05-19 17:07:43.754610,Clothing,253.42,user583@pmifi.ru
585,2024-05-18 17:07:43.754610,Home,494.01,user584@pmifi.ru
586,2024-05-17 17:07:43.754610,Electronics,76.86,user585@pmifi.ru
587,2024-05-16 17:07:43.754610,Electronics,350.62,user586@pmifi.ru
588,2024-05-15 17:07:43.754610,Electronics,208.12,user587@pmifi.ru
589,2024-05-14 17:07:43.754610,Electronics,219.82,user588@pmifi.ru
590,2024-05-13 17:07:43.754610,Electronics,361.62,user589@pmifi.ru
591,2024-05-12 17:07:43.754610,Electronics,349.29,user590@pmifi.ru
592,2024-05-11 17:07:43.754610,Home,495.72,user591@pmifi.ru
593,2024-05-10 17:07:43.754610,Electronics,72.91,user592@pmifi.ru
594,2024-05-09 17:07:43.754610,Clothing,61.01,user593@pmifi.ru
595,2024-05-08 17:07:43.754610,Books,364.93,user594@pmifi.ru
596,2024-05-07 17:07:43.754610,Clothing,293.41,user595@pmifi.ru
597,2024-05-06 17:07:43.754610,Home,144.34,user596@pmifi.ru
598,2024-05-05 17:07:43.754610,Electronics,48.92,user597@pmifi.ru
599,2024-05-04 17:07:43.754610,Electronics,51.97,user598@pmifi.ru
600,2024-05-03 17:07:43.754610,Electronics,448.15,user599@pmifi.ru
601,2024-05-02 17:07:43.754610,Electronics,104.01,user600@pmifi.ru
602,2024-05-01 17:07:43.754610,Clothing,168.45,user601@pmifi.ru
603,2024-04-30 17:07:43.754610,Electronics,121.06,user602@pmifi.ru
604,2024-04-29 17:07:43.754610,Electronics,183.95,user603@pmifi.ru
605,2024-04-28 17:07:43.754610,Electronics,44.02,user604@pmifi.ru
606,2024-04-27 17:07:43.754610,Clothing,264.34,user605@pmifi.ru
607,2024-04-26 17:07:43.754610,Electronics,43.13,user606@pmifi.ru
608,2024-04-25 17:07:43.754610,Clothing,402.17,user607@pmifi.ru
609,2024-04-24 17:07:43.754610,Home,124.52,user608@pmifi.ru
610,2024-04-23 17:07:43.754610,Home,274.61,user609@pmifi.ru
611,2024-04-22 17:07:43.754610,Electronics,441.24,user610@pmifi.ru
612,2024-04-21 17:07:43.754610,Books,328.93,user611@pmifi.ru
613,2024-04-20 17:07:43.754610,Home,271.15,user612@pmifi.ru
614,2024-04-19 17:07:43.754610,Electronics,168.92,user613@pmifi.ru
615,2024-04-18 17:07:43.754610,Books,173.17,user614@pmifi.ru
616,2024-04-17 17:07:43.754610,Books,338.05,user615@pmifi.ru
617,2024-04-16 17:07:43.754610,Electronics,497.13,user616@pmifi.ru
618,2024-04-15 17:07:43.754610,Clothing,334.3,user617@pmifi.ru
619,2024-04-14 17:07:43.754610,Books,283.31,user618@pmifi.ru
620,2024-04-13 17:07:43.754610,Home,368.02,user619@pmifi.ru
621,2024-04-12 17:07:43.754610,Electronics,237.95,user620@pmifi.ru
622,2024-04-11 17:07:43.754610,Electronics,39.47,user621@pmifi.ru
623,2024-04-10 17:07:43.754610,Clothing,285.53,user622@pmifi.ru
624,2024-04-09 17:07:43.754610,Clothing,479.24,user623@pmifi.ru
625,2024-04-08 17:07:43.754610,Home,95.9,user624@pmifi.ru
626,2024-04-07 17:07:43.754610,Clothing,348.1,user625@pmifi.ru
627,2024-04-06 17:07:43.754610,Clothing,108.46,user626@pmifi.ru
628,2024-04-05 17:07:43.754610,Home,272.56,user627@pmifi.ru
629,2024-04-04 17:07:43.754610,Electronics,57.37,user628@pmifi.ru
630,2024-04-03 17:07:43.754610,Clothing,230.68,user629@pmifi.ru
631,2024-04-02 17:07:43.754610,Home,380.52,user630@pmifi.ru
632,2024-04-01 17:07:43.754610,Books,180.31,user631@pmifi.ru
633,2024-03-31 17:07:43.754610,Home,335.81,user632@pmifi.ru
634,2024-03-30 17:07:43.754610,Home,399.77,user633@pmifi.ru
635,2024-03-29 17:07:43.754610,Electronics,464.32,user634@pmifi.ru
636,2024-03-28 17:07:43.754610,Clothing,124.97,user635@pmifi.ru
637,2024-03-27 17:07:43.754610,Home,205.66,user636@pmifi.ru
638,2024-03-26 17:07:43.754610,Electronics,84.68,user637@pmifi.ru
639,2024-03-25 17:07:43.754610,Clothing,496.32,user638@pmifi.ru
640,2024-03-24 17:07:43.754610,Clothing,464.23,user639@pmifi.ru
641,2024-03-23 17:07:43.754610,Electronics,274.58,user640@pmifi.ru
642,2024-03-22 17:07:43.754610,Clothing,422.6,user641@pmifi.ru
643,2024-03-21 17:07:43.754610,Electronics,265.27,user642@pmifi.ru
644,2024-03-20 17:07:43.754610,Clothing,315.56,user643@pmifi.ru
645,2024-03-19 17:07:43.754610,Electronics,53.67,user644@pmifi.ru
646,2024-03-18 17:07:43.754610,Books,380.08,user645@pmifi.ru
647,2024-03-17 17:07:43.754610,Home,72.58,user646@pmifi.ru
648,2024-03-16 17:07:43.754610,Home,414.77,user647@pmifi.ru
649,2024-03-15 17:07:43.754610,Books,393.19,user648@pmifi.ru
650,2024-03-14 17:07:43.754610,Clothing,357.28,user649@pmifi.ru
651,2024-03-13 17:07:43.754610,Electronics,27.72,user650@pmifi.ru
652,2024-03-12 17:07:43.754610,Home,158.53,user651@pmifi.ru
653,2024-03-11 17:07:43.754610,Home,138.93,user652@pmifi.ru
654,2024-03-10 17:07:43.754610,Home,186.47,user653@pmifi.ru
655,2024-03-09 17:07:43.754610,Clothing,52.94,user654@pmifi.ru
656,2024-03-08 17:07:43.754610,Electronics,469.11,user655@pmifi.ru
657,2024-03-07 17:07:43.754610,Clothing,281.36,user656@pmifi.ru
658,2024-03-06 17:07:43.754610,Clothing,159.71,user657@pmifi.ru
659,2024-03-05 17:07:43.754610,Home,204.52,user658@pmifi.ru
660,2024-03-04 17:07:43.754610,Home,229.13,user659@pmifi.ru
661,2024-03-03 17:07:43.754610,Clothing,304.29,user660@pmifi.ru
662,2024-03-02 17:07:43.754610,Books,262.68,user661@pmifi.ru
663,2024-03-01 17:07:43.754610,Home,460.5,user662@pmifi.ru
664,2024-02-29 17:07:43.754610,Electronics,253.51,user663@pmifi.ru
665,2024-02-28 17:07:43.754610,Electronics,496.16,user664@pmifi.ru
666,2024-02-27 17:07:43.754610,Electronics,427.2,user665@pmifi.ru
667,2024-02-26 17:07:43.754610,Electronics,112.17,user666@pmifi.ru
668,2024-02-25 17:07:43.754610,Electronics,465.99,user667@pmifi.ru
669,2024-02-24 17:07:43.754610,Electronics,67.02,user668@pmifi.ru
670,2024-02-23 17:07:43.754610,Clothing,410.55,user669@pmifi.ru
671,2024-02-22 17:07:43.754610,Electronics,196.51,user670@pmifi.ru
672,2024-02-21 17:07:43.754610,Books,440.21,user671@pmifi.ru
673,2024-02-20 17:07:43.754610,Electronics,435.35,user672@pmifi.ru
674,2024-02-19 17:07:43.754610,Home,404.9,user673@pmifi.ru
675,2024-02-18 17:07:43.754610,Clothing,397.11,user674@pmifi.ru
676,2024-02-17 17:07:43.754610,Books,159.29,user675@pmifi.ru
677,2024-02-16 17:07:43.754610,Electronics,49.65,user676@pmifi.ru
678,2024-02-15 17:07:43.754610,Clothing,207.46,user677@pmifi.ru
679,2024-02-14 17:07:43.754610,Books,95.03,user678@pmifi.ru
680,2024-02-13 17:07:43.754610,Books,350.53,user679@pmifi.ru
681,2024-02-12 17:07:43.754610,Books,179.59,user680@pmifi.ru
682,2024-02-11 17:07:43.754610,Clothing,488.05,user681@pmifi.ru
683,2024-02-10 17:07:43.754610,Electronics,324.08,user682@pmifi.ru
684,2024-02-09 17:07:43.754610,Home,413.02,user683@pmifi.ru
685,2024-02-08 17:07:43.754610,Books,74.94,user684@pmifi.ru
686,2024-02-07 17:07:43.754610,Home,432.39,user685@pmifi.ru
687,2024-02-06 17:07:43.754610,Home,462.15,user686@pmifi.ru
688,2024-02-05 17:07:43.754610,Clothing,248.66,user687@pmifi.ru
689,2024-02-04 17:07:43.754610,Books,307.06,user688@pmifi.ru
690,2024-02-03 17:07:43.754610,Electronics,384.76,user689@pmifi.ru
691,2024-02-02 17:07:43.754610,Clothing,95.67,user690@pmifi.ru
692,2024-02-01 17:07:43.754610,Clothing,256.26,user691@pmifi.ru
693,2024-01-31 17:07:43.754610,Home,205.34,user692@pmifi.ru
694,2024-01-30 17:07:43.754610,Electronics,81.72,user693@pmifi.ru
695,2024-01-29 17:07:43.754610,Electronics,190.09,user694@pmifi.ru
696,2024-01-28 17:07:43.754610,Home,43.4,user695@pmifi.ru
697,2024-01-27 17:07:43.754610,Clothing,22.65,user696@pmifi.ru
698,2024-01-26 17:07:43.754610,Home,76.23,user697@pmifi.ru
699,2024-01-25 17:07:43.754610,Electronics,481.93,user698@pmifi.ru
700,2024-01-24 17:07:43.754610,Clothing,279.27,user699@pmifi.ru
701,2024-01-23 17:07:43.754610,Home,483.25,user700@pmifi.ru
702,2024-01-22 17:07:43.754610,Electronics,221.92,user701@pmifi.ru
703,2024-01-21 17:07:43.754610,Clothing,162.79,user702@pmifi.ru
704,2024-01-20 17:07:43.754610,Electronics,258.01,user703@pmifi.ru
705,2024-01-19 17:07:43.754610,Electronics,225.36,user704@pmifi.ru
706,2024-01-18 17:07:43.754610,Books,61.78,user705@pmifi.ru
707,2024-01-17 17:07:43.754610,Clothing,324.0,user706@pmifi.ru
708,2024-01-16 17:07:43.754610,Books,115.86,user707@pmifi.ru
709,2024-01-15 17:07:43.754610,Clothing,313.6,user708@pmifi.ru
710,2024-01-14 17:07:43.754610,Home,328.6,user709@pmifi.ru
711,2024-01-13 17:07:43.754610,Books,84.49,user710@pmifi.ru
712,2024-01-12 17:07:43.754610,Home,40.06,user711@pmifi.ru
713,2024-01-11 17:07:43.754610,Clothing,392.57,user712@pmifi.ru
714,2024-01-10 17:07:43.754610,Clothing,235.3,user713@pmifi.ru
715,2024-01-09 17:07:43.754610,Clothing,38.5,user714@pmifi.ru
716,2024-01-08 17:07:43.754610,Books,497.48,user715@pmifi.ru
717,2024-01-07 17:07:43.754610,Books,38.31,user716@pmifi.ru
718,2024-01-06 17:07:43.754610,Books,350.57,user717@pmifi.ru
719,2024-01-05 17:07:43.754610,Electronics,492.0,user718@pmifi.ru
720,2024-01-04 17:07:43.754610,Home,127.2,user719@pmifi.ru
721,2024-01-03 17:07:43.754610,Books,79.7,user720@pmifi.ru
722,2024-01-02 17:07:43.754610,Electronics,69.48,user721@pmifi.ru
723,2024-01-01 17:07:43.754610,Electronics,158.6,user722@pmifi.ru
724,2023-12-31 17:07:43.754610,Home,59.51,user723@pmifi.ru
725,2023-12-30 17:07:43.754610,Home,349.16,user724@pmifi.ru
726,2023-12-29 17:07:43.754610,Books,40.52,user725@pmifi.ru
727,2023-12-28 17:07:43.754610,Electronics,259.62,user726@pmifi.ru
728,2023-12-27 17:07:43.754610,Books,498.38,user727@pmifi.ru
729,2023-12-26 17:07:43.754610,Electronics,408.85,user728@pmifi.ru
730,2023-12-25 17:07:43.754610,Electronics,311.46,user729@pmifi.ru
731,2023-12-24 17:07:43.754610,Electronics,160.06,user730@pmifi.ru
732,2023-12-23 17:07:43.754610,Books,315.71,user731@pmifi.ru
733,2023-12-22 17:07:43.754610,Home,268.25,user732@pmifi.ru
734,2023-12-21 17:07:43.754610,Home,218.78,user733@pmifi.ru
735,2023-12-20 17:07:43.754610,Clothing,74.05,user734@pmifi.ru
736,2023-12-19 17:07:43.754610,Books,444.44,user735@pmifi.ru
737,2023-12-18 17:07:43.754610,Clothing,230.39,user736@pmifi.ru
738,2023-12-17 17:07:43.754610,Books,105.37,user737@pmifi.ru
739,2023-12-16 17:07:43.754610,Clothing,190.2,user738@pmifi.ru
740,2023-12-15 17:07:43.754610,Clothing,212.92,user739@pmifi.ru
741,2023-12-14 17:07:43.754610,Clothing,415.49,user740@pmifi.ru
742,2023-12-13 17:07:43.754610,Clothing,369.47,user741@pmifi.ru
743,2023-12-12 17:07:43.754610,Home,386.96,user742@pmifi.ru
744,2023-12-11 17:07:43.754610,Home,15.41,user743@pmifi.ru
745,2023-12-10 17:07:43.754610,Electronics,213.92,user744@pmifi.ru
746,2023-12-09 17:07:43.754610,Books,245.86,user745@pmifi.ru
747,2023-12-08 17:07:43.754610,Clothing,19.4,user746@pmifi.ru
748,2023-12-07 17:07:43.754610,Home,137.31,user747@pmifi.ru
749,2023-12-06 17:07:43.754610,Books,382.54,user748@pmifi.ru
750,2023-12-05 17:07:43.754610,Home,77.18,user749@pmifi.ru
751,2023-12-04 17:07:43.754610,Electronics,272.3,user750@pmifi.ru
752,2023-12-03 17:07:43.754610,Books,115.45,user751@pmifi.ru
753,2023-12-02 17:07:43.754610,Home,15.94,user752@pmifi.ru
754,2023-12-01 17:07:43.754610,Clothing,128.19,user753@pmifi.ru
